斧骸骨戦士,,,,,,,,

リプリートマーキ,,,,,,,,
,銃(200),投擲(100),弓(200),

シャドウス,,,,,,,,
,鎌(100),両手剣(100),スリング(280),

ダークファイア,,,,,,,,
,箒(100),水晶(310),槍(100),翼(310),

ビビッドブラック,,,,,,,,
,水晶(340),スリング(510),翼(340),

グリムジョーカー,,,,,,,,
,箒(100),槍(100),鞭(270),

ボイドラスター,,,,,,,,
,笛(360),ステッキ(240),

ウィルオウィスプ,,,,,,,,
,銃(260),投擲(100),弓(260),

ホワイトシャドー,,,,,,,,
,鎌(280),クロー(100),片手剣(100),両手剣(280),

ペールライト,,,,,,,,
,笛(510),ステッキ(340),

斧骸骨戦士Ex,,,,,,,,
,両手剣(410),鈍器(270),矢(410),足(230),槍投擲機(210),帰還(160),鎌(410),魔弾(410),

攻撃骸骨戦士Ex,,,,,,,,
,両手剣(380),ステッキ(250),盾(380),足(210),槍投擲機(190),帰還(150),鎌(380),

骸骨狂戦士Ex,,,,,,,,
,両手剣(360),鈍器(240),矢(360),足(200),槍投擲機(180),帰還(140),鎌(360),魔弾(360),

死の斧Ex,,,,,,,,
,両手剣(450),ステッキ(300),盾(450),足(250),槍投擲機(230),帰還(180),鎌(450),

地獄の斧Ex,,,,,,,,
,両手剣(1200),鈍器(800),盾(1200),足(670),槍投擲機(600),帰還(480),鎌(1200),

両刀骸骨戦士Ex,,,,,,,,
,片手剣(410),弓(270),矢(410),兜・帽子(230),槍投擲機(210),帰還(160),クロー(410),銃(270),魔弾(410),

防御骸骨戦士Ex,,,,,,,,
,片手剣(380),槍(250),弾(380),兜・帽子(210),槍投擲機(190),帰還(150),クロー(380),箒(250),

骸骨剣士Ex,,,,,,,,
,片手剣(360),弓(240),矢(360),兜・帽子(200),槍投擲機(180),帰還(140),クロー(360),銃(240),魔弾(360),

死の双剣士Ex,,,,,,,,
,片手剣(450),槍(300),鍵(30),兜・帽子(250),槍投擲機(230),帰還(180),クロー(450),箒(300),

地獄の双剣Ex,,,,,,,,
,片手剣(1200),弓(800),鍵(50),兜・帽子(670),槍投擲機(600),帰還(480),クロー(1200),銃(800),

大型骸骨Ex,,,,,,,,
,鈍器(410),両手剣(270),弾(410),職業鎧(230),冠(210),能力向上1(160),鎌(270),

巨人骸骨Ex,,,,,,,,
,鈍器(380),牙(250),矢(380),職業鎧(210),指輪(190),能力向上1(150),双剣(250),魔弾(380),

骸骨騎士Ex,,,,,,,,
,鈍器(360),スリング(240),矢(360),職業鎧(200),爪(180),能力向上1(140),魔弾(360),

デスナイトEx,,,,,,,,
,鈍器(450),牙(300),弾(450),鎧(250),爪(230),能力向上1(180),双剣(300),

地獄の騎士Ex,,,,,,,,
,鈍器(1200),ステッキ(800),矢(1200),鎧(670),爪(600),能力向上1(480),魔弾(1200),

リビングデッドEx,,,,,,,,
,投擲(410),牙(270),イベント(410),腰(230),爪(210),帰還(160),双剣(270),

グールEx,,,,,,,,
,投擲(380),スリング(250),イベント(380),足(210),爪(190),帰還(150),

ゾンビEx,,,,,,,,
,投擲(360),牙(240),イベント(360),兜・帽子(200),爪(180),帰還(140),双剣(240),

スプークEx,,,,,,,,
,投擲(450),スリング(300),状態異常回復1(450),腰(250),爪(230),帰還(180),

デスピンサーEx,,,,,,,,
,投擲(1200),牙(800),状態異常回復1(1200),鎧(670),爪(600),帰還(480),双剣(800),

スリップワーカーEx,,,,,,,,
,スリング(410),ステッキ(270),弾(410),兜・帽子(230),首(210),ブローチ(120),

ルナティックEx,,,,,,,,
,スリング(380),ステッキ(250),弾(380),足(210),首(190),ブローチ(130),

プレーガーEx,,,,,,,,
,スリング(360),ステッキ(240),弾(360),腰(200),首(180),ブローチ(140),

ジャンキーEx,,,,,,,,
,スリング(450),ステッキ(300),鍵(30),兜・帽子(250),イヤリング(230),ブローチ(150),

アライブコープスEx,,,,,,,,
,スリング(1200),ステッキ(800),鍵(60),足(670),首(600),ブローチ(160),

ゴーストEx,,,,,,,,
,笛(410),翼(270),鍵(10),マント(230),イヤリング(210),ブローチ(150),水晶(270),

イリュージョンEx,,,,,,,,
,笛(380),翼(250),矢(380),マント(210),イヤリング(190),ブローチ(160),水晶(250),魔弾(380),

ファントムEx,,,,,,,,
,笛(360),翼(240),矢(360),マント(200),イヤリング(180),ブローチ(170),水晶(240),魔弾(360),

バンシーEx,,,,,,,,
,笛(450),翼(300),イベント(450),マント(250),イヤリング(230),ブローチ(180),水晶(300),

幻影Ex,,,,,,,,
,笛(1200),翼(800),鍵(1200),マント(670),イヤリング(600),ブローチ(190),水晶(800),

ミイラEx,,,,,,,,
,槍(380),杖(250),状態異常回復1(380),腰(210),手首(190),能力向上2(150),本(250),箒(380),

包帯人間Ex,,,,,,,,
,槍(360),杖(240),矢(360),腰(200),手首(180),能力向上2(140),本(240),箒(360),魔弾(360),

エンバームドEx,,,,,,,,
,槍(300),鞭(200),状態異常回復1(300),腰(170),手首(150),能力向上2(120),箒(300),

マミーEx,,,,,,,,
,槍(450),杖(300),状態異常回復1(450),腰(250),手首(230),能力向上2(180),本(300),箒(450),

マミーキングEx,,,,,,,,
,槍(1200),鞭(800),状態異常回復1(1200),腰(670),手首(600),能力向上2(480),箒(1200),

リビングメイルEx,,,,,,,,
,弓(380),片手剣(250),盾(380),鎧(210),手首(190),能力向上1(150),クロー(250),銃(380),

鎧霊Ex,,,,,,,,
,弓(360),片手剣(240),弾(360),鎧(200),首(180),能力向上1(140),クロー(240),銃(360),

幽霊鎧Ex,,,,,,,,
,弓(300),両手剣(200),盾(300),鎧(170),手首(150),能力向上1(120),鎌(200),銃(300),

守護鎧Ex,,,,,,,,
,弓(450),片手剣(300),盾(450),鎧(250),首(230),能力向上1(180),クロー(300),銃(450),

幻想鎧Ex,,,,,,,,
,弓(1200),両手剣(800),盾(1200),鎧(670),手首(600),能力向上2(480),鎌(800),銃(1200),

ヴァンパイアEx,,,,,,,,
,鞭(360),牙(240),イベント(360),職業鎧(200),指輪(180),ブローチ(200),双剣(240),

上級ヴァンパイアEx,,,,,,,,
,鞭(450),笛(300),イベント(450),職業鎧(250),指輪(230),ブローチ(250),

古代ヴァンパイアEx,,,,,,,,
,鞭(650),牙(430),弾(650),職業鎧(360),指輪(330),ブローチ(300),双剣(430),

ドラキュラEx,,,,,,,,
,鞭(1200),笛(800),CP回復(1200),職業鎧(670),指輪(600),ブローチ(400),

ノースフェラトゥEx,,,,,,,,
,鞭(2000),牙(1330),HP回復(2000),職業鎧(1110),指輪(1000),ブローチ(500),双剣(1330),

死霊魔術師Ex,,,,,,,,
,杖(450),翼(300),イベント(450),グローブ(250),冠(230),宝石(180),本(450),水晶(300),

レイスEx,,,,,,,,
,杖(650),翼(430),状態異常回復1(650),グローブ(360),冠(330),宝石(260),本(650),水晶(430),

ワイトEx,,,,,,,,
,杖(800),投擲(530),CP回復(800),グローブ(440),冠(400),宝石(320),本(800),

リッチEx,,,,,,,,
,杖(2000),翼(1330),HP回復(2000),グローブ(1110),冠(1000),宝石(800),本(2000),水晶(1330),

アークリッチEx,,,,,,,,
,杖(2800),投擲(1870),状態異常回復2(700),グローブ(1560),冠(1400),宝石(1120),本(2800),

ハンターEx,,,,,,,,
,弓(410),片手剣(270),矢(410),グローブ(230),手首(210),腕刺青(150),クロー(270),銃(410),魔弾(410),

アーチャーEx,,,,,,,,
,弓(380),片手剣(250),矢(380),グローブ(210),手首(190),腕刺青(160),クロー(250),銃(380),魔弾(380),

アーチャーEx,,,,,,,,
,弓(360),片手剣(240),矢(360),グローブ(200),手首(180),腕刺青(170),クロー(240),銃(360),魔弾(360),

スナイパーEx,,,,,,,,
,弓(450),片手剣(300),矢(450),グローブ(250),手首(230),腕刺青(180),クロー(300),銃(450),魔弾(450),

ブラックエルフEx,,,,,,,,
,弓(1200),片手剣(800),イベント(1200),グローブ(670),手首(600),腕刺青(190),クロー(800),銃(1200),

シーフEx,,,,,,,,
,投擲(410),ステッキ(270),イベント(410),職業鎧(230),指輪(210),特殊1(160),

ローグEx,,,,,,,,
,投擲(380),ステッキ(250),鍵(20),職業鎧(210),爪(190),特殊1(150),

スナッチャーEx,,,,,,,,
,投擲(360),ステッキ(240),鍵(30),職業鎧(200),爪(180),特殊1(140),

ロバーEx,,,,,,,,
,投擲(450),ステッキ(300),弾(450),職業鎧(250),爪(230),特殊1(180),

アサシンEx,,,,,,,,
,投擲(650),ステッキ(430),矢(650),職業鎧(360),爪(330),特殊1(260),魔弾(650),

レッドアイ信奉者Ex,,,,,,,,
,笛(410),牙(270),イベント(410),鎧(230),槍投擲機(210),十字架(50),双剣(270),

原人Ex,,,,,,,,
,笛(380),牙(250),イベント(380),グローブ(210),槍投擲機(190),十字架(60),双剣(250),

原始人Ex,,,,,,,,
,笛(360),牙(240),状態異常回復1(360),足(200),槍投擲機(180),十字架(70),双剣(240),

イーターEx,,,,,,,,
,笛(450),牙(300),状態異常回復1(450),グローブ(250),槍投擲機(230),十字架(80),双剣(300),

呪術者Ex,,,,,,,,
,笛(1200),牙(800),状態異常回復1(1200),足(670),槍投擲機(600),十字架(90),双剣(800),

ストラグラーEx,,,,,,,,
,杖(410),スリング(270),弾(410),腰(230),首(210),能力向上2(160),本(410),

堕落魔法師Ex,,,,,,,,
,杖(360),スリング(240),イベント(360),マント(200),首(180),能力向上2(140),本(360),

ブラックメイジEx,,,,,,,,
,杖(300),スリング(200),弾(300),グローブ(170),爪(150),宝石(120),本(300),

ソーサラーEx,,,,,,,,
,杖(450),スリング(300),状態異常回復2(110),職業鎧(250),首(230),能力向上2(180),本(450),

ドゥームキャスターEx,,,,,,,,
,杖(1200),スリング(800),弾(1200),兜・帽子(670),首(600),能力向上2(480),本(1200),

斧槍兵Ex,,,,,,,,
,槍(380),両手剣(250),状態異常回復1(380),鎧(210),手首(190),十字架(120),鎌(250),箒(380),

コートナイトEx,,,,,,,,
,槍(360),両手剣(240),イベント(360),兜・帽子(200),手首(180),十字架(130),鎌(240),箒(360),

レッドアイ護衛兵Ex,,,,,,,,
,槍(300),両手剣(200),鍵(30),鎧(170),手首(150),十字架(140),鎌(200),箒(300),

テンプラーEx,,,,,,,,
,槍(650),両手剣(430),鍵(50),兜・帽子(360),手首(330),十字架(150),鎌(430),箒(650),

アベンジャーEx,,,,,,,,
,槍(2000),両手剣(1330),矢(2000),鎧(1110),手首(1000),十字架(160),鎌(1330),箒(2000),魔弾(2000),

偽伝道師Ex,,,,,,,,
,鈍器(380),翼(250),盾(380),職業鎧(210),冠(190),十字架(180),水晶(250),

エクソシストEx,,,,,,,,
,鈍器(360),翼(240),状態異常回復2(90),職業鎧(200),冠(180),十字架(190),水晶(240),

偽聖職者Ex,,,,,,,,
,鈍器(300),翼(200),盾(300),職業鎧(170),首(150),十字架(200),水晶(200),

ダークプリーストEx,,,,,,,,
,鈍器(650),翼(430),状態異常回復2(160),職業鎧(360),首(330),十字架(210),水晶(430),

ダークビショップEx,,,,,,,,
,鈍器(2000),翼(1330),盾(2000),兜・帽子(1110),首(1000),十字架(220),水晶(1330),

ダークサマナーEx,,,,,,,,
,鞭(380),投擲(250),弾(380),腰(210),イヤリング(190),肩刺青(110),

レッドアイ所員Ex,,,,,,,,
,鞭(360),投擲(240),弾(360),腰(200),イヤリング(180),肩刺青(120),

デビルスカラーEx,,,,,,,,
,鞭(300),牙(200),CP回復(300),腰(170),イヤリング(150),肩刺青(130),双剣(200),

降神術師Ex,,,,,,,,
,鞭(650),スリング(430),弾(650),腰(360),イヤリング(330),肩刺青(140),

堕落予言者Ex,,,,,,,,
,鞭(1200),投擲(800),CP回復(1200),腰(670),イヤリング(600),肩刺青(150),

オークEx,,,,,,,,
,鈍器(360),牙(240),弾(360),足(200),冠(180),帰還(140),双剣(240),

ジャイアントEx,,,,,,,,
,鈍器(450),牙(300),HP回復(450),足(250),首(230),能力向上1(180),双剣(300),

キクロップスEx,,,,,,,,
,スリング(450),杖(300),弾(450),足(250),爪(230),帰還(180),本(300),

コロッサスEx,,,,,,,,
,鈍器(1200),牙(800),HP回復(1200),足(670),指輪(600),能力向上1(480),双剣(800),

チタンEx,,,,,,,,
,スリング(1200),杖(800),弾(1200),足(670),冠(600),帰還(480),本(800),

エルフ戦士Ex,,,,,,,,
,片手剣(360),弓(240),矢(360),鎧(200),指輪(180),腕刺青(120),クロー(360),銃(240),魔弾(360),

エルフ暗殺者Ex,,,,,,,,
,片手剣(300),投擲(200),盾(300),兜・帽子(170),指輪(150),腕刺青(130),クロー(300),

エルフ巡察者Ex,,,,,,,,
,片手剣(450),弓(300),矢(450),兜・帽子(250),指輪(230),腕刺青(140),クロー(450),銃(300),魔弾(450),

エルフ騎士Ex,,,,,,,,
,片手剣(650),槍(430),盾(650),鎧(360),指輪(330),腕刺青(150),クロー(650),箒(430),

エルフ王Ex,,,,,,,,
,片手剣(2800),弓(1870),矢(2800),鎧(1560),指輪(1400),腕刺青(160),クロー(2800),銃(1870),魔弾(2800),

レッドアイ魔法師Ex,,,,,,,,
,ステッキ(300),笛(200),矢(300),マント(170),冠(150),ブローチ(180),魔弾(300),

レッドアイ幹部Ex,,,,,,,,
,ステッキ(450),鞭(300),CP回復(450),マント(250),冠(230),ブローチ(190),

レッドアイ元老Ex,,,,,,,,
,ステッキ(650),笛(430),矢(650),マント(360),冠(330),ブローチ(200),魔弾(650),

レッドアイ法術師Ex,,,,,,,,
,ステッキ(1200),杖(800),状態異常回復2(300),マント(670),冠(600),ブローチ(210),本(800),

レッドアイ元帥Ex,,,,,,,,
,ステッキ(2000),笛(1330),弾(2000),マント(1110),イヤリング(1000),ブローチ(220),

アイウィングEx,,,,,,,,
,笛(360),翼(240),状態異常回復1(360),兜・帽子(200),冠(180),帰還(140),水晶(240),

ドゥームスフィアEx,,,,,,,,
,笛(300),翼(200),状態異常回復1(300),兜・帽子(170),首(150),帰還(120),水晶(200),

ビホルダーEx,,,,,,,,
,投擲(650),翼(430),状態異常回復1(650),兜・帽子(360),冠(330),帰還(260),水晶(430),

アルゴスEx,,,,,,,,
,笛(800),翼(530),鍵(50),兜・帽子(440),首(400),帰還(320),水晶(530),

オーバーシアーEx,,,,,,,,
,投擲(2000),翼(1330),CP回復(2000),兜・帽子(1110),冠(1000),帰還(800),水晶(1330),

コボルトEx,,,,,,,,
,牙(410),スリング(270),弾(410),腰(230),爪(210),肩刺青(120),双剣(410),

グレムリンEx,,,,,,,,
,牙(380),スリング(250),弾(380),腰(210),爪(190),肩刺青(130),双剣(380),

ゴブリンEx,,,,,,,,
,牙(360),スリング(240),弾(360),腰(200),爪(180),肩刺青(140),双剣(360),

ファミリアEx,,,,,,,,
,牙(300),スリング(200),弾(300),腰(170),爪(150),肩刺青(150),双剣(300),

インプEx,,,,,,,,
,牙(450),スリング(300),弾(450),腰(250),爪(230),肩刺青(160),双剣(450),

鷲戦士Ex,,,,,,,,
,片手剣(410),両手剣(270),盾(410),グローブ(230),手首(210),腕刺青(110),鎌(270),クロー(410),

鷲闘士Ex,,,,,,,,
,片手剣(380),弓(250),盾(380),グローブ(210),手首(190),腕刺青(120),クロー(380),銃(250),

鷲狂戦士Ex,,,,,,,,
,片手剣(360),弓(240),矢(360),グローブ(200),手首(180),腕刺青(130),クロー(360),銃(240),魔弾(360),

鷲剣士Ex,,,,,,,,
,片手剣(450),両手剣(300),盾(450),グローブ(250),手首(230),腕刺青(140),鎌(300),クロー(450),

鷲王Ex,,,,,,,,
,片手剣(1200),弓(800),盾(1200),グローブ(670),手首(600),腕刺青(150),クロー(1200),銃(800),

リザードマンEx,,,,,,,,
,槍(410),両手剣(270),イベント(410),鎧(230),槍投擲機(210),肩刺青(90),鎌(270),箒(410),

リザードウォリアEx,,,,,,,,
,槍(380),両手剣(250),イベント(380),鎧(210),槍投擲機(190),肩刺青(100),鎌(250),箒(380),

キラーリザードEx,,,,,,,,
,槍(360),両手剣(240),イベント(360),鎧(200),槍投擲機(180),肩刺青(110),鎌(240),箒(360),

ナーガファイタEx,,,,,,,,
,槍(450),両手剣(300),イベント(450),鎧(250),槍投擲機(230),肩刺青(120),鎌(300),箒(450),

ナーガスフィアEx,,,,,,,,
,槍(1200),両手剣(800),イベント(1200),グローブ(670),槍投擲機(600),肩刺青(130),鎌(800),箒(1200),

リザードライダーEx,,,,,,,,
,スリング(380),槍(250),イベント(380),職業鎧(210),首(190),能力向上2(150),箒(250),

リザードチャージEx,,,,,,,,
,ステッキ(360),槍(240),イベント(360),職業鎧(200),首(180),能力向上2(140),箒(240),

リザードトルーパEx,,,,,,,,
,ステッキ(300),弓(200),矢(300),職業鎧(170),首(150),能力向上2(120),銃(200),魔弾(300),

ナーガナイトEx,,,,,,,,
,ステッキ(650),弓(430),HP回復(650),職業鎧(360),首(330),能力向上2(260),銃(430),

ナーガランサーEx,,,,,,,,
,スリング(2000),弓(1330),矢(2000),職業鎧(1110),首(1000),能力向上2(800),銃(1330),魔弾(2000),

ラットマンEx,,,,,,,,
,投擲(410),笛(270),弾(410),足(230),指輪(210),帰還(160),

ワーラットEx,,,,,,,,
,投擲(380),ステッキ(250),矢(380),足(210),槍投擲機(190),帰還(150),魔弾(380),

ラティアンEx,,,,,,,,
,投擲(360),笛(240),弾(360),足(200),手首(180),帰還(140),

ラットシーフEx,,,,,,,,
,投擲(300),ステッキ(200),矢(300),足(170),槍投擲機(150),能力向上2(120),魔弾(300),

ラットキングEx,,,,,,,,
,投擲(1200),笛(800),弾(1200),足(670),冠(600),能力向上1(480),

ピエンドEx,,,,,,,,
,鞭(410),杖(270),状態異常回復1(410),腰(230),指輪(210),十字架(180),本(270),

レッサーデーモンEx,,,,,,,,
,鞭(380),牙(250),矢(380),マント(210),指輪(190),十字架(190),双剣(250),魔弾(380),

デーモンEx,,,,,,,,
,鞭(650),杖(430),CP回復(650),腰(360),指輪(330),十字架(200),本(430),

デビルEx,,,,,,,,
,鞭(800),牙(530),矢(800),マント(440),指輪(400),十字架(210),双剣(530),魔弾(800),

サタンEx,,,,,,,,
,鞭(2000),杖(1330),状態異常回復1(2000),腰(1110),指輪(1000),十字架(220),本(1330),

オーガEx,,,,,,,,
,鈍器(360),杖(240),イベント(360),鎧(200),イヤリング(180),能力向上1(140),本(240),

オーガソルジャーEx,,,,,,,,
,鈍器(300),スリング(200),弾(300),鎧(170),イヤリング(150),能力向上1(120),

オーガチーフEx,,,,,,,,
,鈍器(450),杖(300),状態異常回復1(450),鎧(250),イヤリング(230),能力向上1(180),本(300),

オーガオフィサーEx,,,,,,,,
,ステッキ(800),弓(530),HP回復(800),鎧(440),イヤリング(400),能力向上1(320),銃(530),

オーガゼネラルEx,,,,,,,,
,鈍器(2000),杖(1330),状態異常回復2(500),鎧(1110),イヤリング(1000),能力向上1(800),本(1330),

ゴートマンEx,,,,,,,,
,笛(410),鈍器(270),状態異常回復2(100),マント(230),冠(210),能力向上1(160),

ウェアーゴートEx,,,,,,,,
,鞭(360),翼(240),鍵(40),グローブ(200),指輪(180),宝石(140),水晶(240),

ホーンドEx,,,,,,,,
,ステッキ(450),翼(300),状態異常回復2(110),マント(250),手首(230),宝石(180),水晶(300),

ブレイマEx,,,,,,,,
,槍(800),片手剣(530),弾(800),職業鎧(440),爪(400),特殊1(320),クロー(530),箒(800),

バフォメットEx,,,,,,,,
,槍(2800),鞭(1870),CP回復(2800),足(1560),槍投擲機(1400),特殊1(1120),箒(2800),

ストーンオブザーEx,,,,,,,,
,none(650),弓(430),矢(650),足(360),冠(330),特殊1(260),銃(430),魔弾(650),

ストーントルドEx,,,,,,,,
,none(800),鈍器(530),盾(800),腰(440),手首(400),能力向上2(320),

ストーンラーバEx,,,,,,,,
,none(1200),杖(800),鍵(550),マント(670),イヤリング(600),宝石(480),本(800),

ストーンキーパーEx,,,,,,,,
,none(2000),片手剣(1330),鍵(600),足(1110),爪(1000),宝石(800),クロー(1330),

赤い悪魔Ex,,,,,,,,
,none(2800),両手剣(1870),鍵(700),職業鎧(1560),首(1400),能力向上1(1120),鎌(1870),

淡水亀Ex,,,,,,,,
,ステッキ(410),杖(270),盾(410),鎧(230),冠(210),能力向上2(160),本(270),

ヒュージタートルEx,,,,,,,,
,ステッキ(380),杖(250),状態異常回復2(100),鎧(210),冠(190),能力向上2(150),本(250),

ビッグシェルEx,,,,,,,,
,ステッキ(360),杖(240),盾(360),鎧(200),冠(180),能力向上2(140),本(240),

トライアングルEx,,,,,,,,
,ステッキ(450),杖(300),CP回復(450),鎧(250),冠(230),能力向上2(180),本(300),

タートルドラゴンEx,,,,,,,,
,ステッキ(1200),杖(800),盾(1200),鎧(670),冠(600),能力向上2(480),本(800),

スパイダーEx,,,,,,,,
,片手剣(410),投擲(270),矢(410),グローブ(230),首(210),帰還(160),クロー(410),魔弾(410),

フェイズスパイダEx,,,,,,,,
,片手剣(380),投擲(250),矢(380),グローブ(210),首(190),帰還(150),クロー(380),魔弾(380),

ソードスパイダーEx,,,,,,,,
,片手剣(360),槍(240),矢(360),グローブ(200),首(180),能力向上1(140),クロー(360),箒(240),魔弾(360),

ウィーブウィドウEx,,,,,,,,
,片手剣(450),槍(300),矢(450),グローブ(250),首(230),帰還(180),クロー(450),箒(300),魔弾(450),

アラクノーイドEx,,,,,,,,
,片手剣(1200),投擲(800),矢(1200),グローブ(670),首(600),宝石(480),クロー(1200),魔弾(1200),

スコーピオンEx,,,,,,,,
,弓(410),槍(270),盾(410),兜・帽子(230),イヤリング(210),特殊1(160),箒(270),銃(410),

ポイズンテールEx,,,,,,,,
,弓(380),槍(250),矢(380),兜・帽子(210),手首(190),特殊1(150),箒(250),銃(380),魔弾(380),

デスピンサーEx,,,,,,,,
,弓(360),槍(240),盾(360),兜・帽子(200),イヤリング(180),特殊1(140),箒(240),銃(360),

食人スコーピオンEx,,,,,,,,
,弓(650),槍(430),矢(650),兜・帽子(360),イヤリング(330),特殊1(260),箒(430),銃(650),魔弾(650),

スノースコルピオEx,,,,,,,,
,弓(2000),槍(1330),盾(2000),兜・帽子(1110),手首(1000),特殊1(800),箒(1330),銃(2000),

飛海月Ex,,,,,,,,
,鞭(410),スリング(270),弾(410),腰(230),手首(210),帰還(160),

エアスライムEx,,,,,,,,
,鞭(380),スリング(250),弾(380),腰(210),イヤリング(190),特殊1(150),

アクアスライムEx,,,,,,,,
,鞭(360),スリング(240),弾(360),腰(200),手首(180),帰還(140),

水晶烏賊Ex,,,,,,,,
,鞭(450),スリング(300),弾(450),腰(250),手首(230),能力向上2(180),

クラーケンEx,,,,,,,,
,鞭(1200),スリング(800),弾(1200),腰(670),手首(600),帰還(480),

ワームEx,,,,,,,,
,鈍器(410),スリング(270),イベント(410),マント(230),冠(210),帰還(160),

リーチEx,,,,,,,,
,鈍器(380),片手剣(250),イベント(380),マント(210),冠(190),帰還(150),クロー(250),

マゴットEx,,,,,,,,
,鈍器(360),スリング(240),イベント(360),マント(200),冠(180),帰還(140),

クローラーEx,,,,,,,,
,鈍器(300),片手剣(200),イベント(300),マント(170),冠(150),帰還(120),クロー(200),

クリーパーEx,,,,,,,,
,鈍器(450),スリング(300),イベント(450),マント(250),冠(230),帰還(180),

クラブシェルEx,,,,,,,,
,投擲(410),両手剣(270),盾(410),足(230),爪(210),帰還(160),鎌(270),

ビッグクラブEx,,,,,,,,
,投擲(380),両手剣(250),状態異常回復1(380),足(210),指輪(190),能力向上2(150),鎌(250),

サイドウォーカーEx,,,,,,,,
,投擲(360),両手剣(240),盾(360),足(200),爪(180),宝石(140),鎌(240),

キングクラブEx,,,,,,,,
,投擲(450),両手剣(300),状態異常回復1(450),足(250),指輪(230),帰還(180),鎌(300),

キャンサーEx,,,,,,,,
,投擲(1200),両手剣(800),状態異常回復1(1200),腰(670),爪(600),宝石(480),鎌(800),

蟲の群れEx,,,,,,,,
,笛(410),翼(270),イベント(410),グローブ(230),イヤリング(210),帰還(160),水晶(270),

鋏昆虫の群れEx,,,,,,,,
,笛(380),翼(250),イベント(380),腰(210),首(190),帰還(150),水晶(250),

殺人蚊の群れEx,,,,,,,,
,笛(360),翼(240),イベント(360),足(200),イヤリング(180),帰還(140),水晶(240),

イナゴの群れEx,,,,,,,,
,笛(450),翼(300),イベント(450),兜・帽子(250),首(230),帰還(180),水晶(300),

ディザースターEx,,,,,,,,
,笛(1200),翼(800),イベント(1200),マント(670),イヤリング(600),帰還(480),水晶(800),

野良犬Ex,,,,,,,,
,牙(410),笛(270),鍵(20),職業鎧(230),槍投擲機(210),特殊1(160),双剣(410),

ウルフEx,,,,,,,,
,牙(360),弓(240),状態異常回復1(360),マント(200),槍投擲機(180),特殊1(140),双剣(360),銃(240),

レッドアイ警備犬Ex,,,,,,,,
,牙(450),鞭(300),鍵(60),職業鎧(250),槍投擲機(230),特殊1(180),双剣(450),

ダイアーウルフEx,,,,,,,,
,牙(650),鈍器(430),CP回復(650),足(360),槍投擲機(330),特殊1(260),双剣(650),

ヘルハウンドEx,,,,,,,,
,牙(2000),両手剣(1330),鍵(130),職業鎧(1110),槍投擲機(1000),特殊1(800),鎌(1330),双剣(2000),

大型モグラEx,,,,,,,,
,両手剣(360),ステッキ(240),弾(360),職業鎧(200),指輪(180),能力向上1(140),鎌(360),

巨大モグラEx,,,,,,,,
,鞭(300),杖(200),状態異常回復2(80),グローブ(170),指輪(150),能力向上1(120),本(200),

ディガーEx,,,,,,,,
,弓(450),スリング(300),弾(450),職業鎧(250),指輪(230),能力向上1(180),銃(450),

マインスィーパEx,,,,,,,,
,鞭(650),杖(430),弾(650),グローブ(360),指輪(330),能力向上1(260),本(430),

ロードブローカーEx,,,,,,,,
,笛(1200),ステッキ(800),弾(1200),職業鎧(670),指輪(600),能力向上1(480),

ブラックベアーEx,,,,,,,,
,牙(360),鞭(240),状態異常回復1(360),グローブ(200),爪(180),宝石(140),双剣(360),

ブラウンベアーEx,,,,,,,,
,牙(300),笛(200),HP回復(300),足(170),爪(150),宝石(120),双剣(300),

北極熊Ex,,,,,,,,
,両手剣(450),鞭(300),状態異常回復2(110),鎧(250),イヤリング(230),宝石(180),鎌(450),

キングベアーEx,,,,,,,,
,翼(1200),笛(800),鍵(200),兜・帽子(670),爪(600),宝石(480),水晶(1200),

弓張月熊Ex,,,,,,,,
,牙(2800),鈍器(1870),HP回復(2800),マント(1560),爪(1400),宝石(1120),双剣(2800),

ファイアブロアーEx,,,,,,,,
,スリング(410),牙(270),弾(410),グローブ(230),手首(210),能力向上2(160),双剣(410),

フーフーEx,,,,,,,,
,スリング(380),杖(250),弾(380),グローブ(210),手首(190),能力向上2(150),本(250),

ブレイジャーEx,,,,,,,,
,スリング(360),牙(240),弾(360),グローブ(200),手首(180),能力向上2(140),双剣(240),

炎鬼Ex,,,,,,,,
,スリング(450),杖(300),弾(450),グローブ(250),手首(230),能力向上2(180),本(300),

火炎悪魔Ex,,,,,,,,
,スリング(1200),牙(800),弾(1200),グローブ(670),手首(600),能力向上2(480),双剣(800),

オクトパストンEx,,,,,,,,
,投擲(410),牙(270),イベント(410),マント(230),首(210),肩刺青(170),双剣(270),

凍破Ex,,,,,,,,
,投擲(380),牙(250),イベント(380),マント(210),首(190),肩刺青(180),双剣(250),

キャストアイEx,,,,,,,,
,投擲(360),牙(240),イベント(360),マント(200),首(180),肩刺青(190),双剣(240),

スノーツリーEx,,,,,,,,
,投擲(450),牙(300),イベント(450),マント(250),首(230),肩刺青(200),双剣(300),

