
エルフ暗殺者Ex,人間,一般1,,,,,,
<img src="">,片手剣(300),投擲(200),盾(300),兜・帽子(170),指輪(150),腕刺青(130),クロー(300),

エルフ巡察者Ex,人間,一般1,,,,,,
<img src="">,片手剣(450),弓(300),矢(450),兜・帽子(250),指輪(230),腕刺青(140),クロー(450),銃(300),魔弾(450),

エルフ騎士Ex,人間,一般1,,,,,,
<img src="">,片手剣(650),槍(430),盾(650),鎧(360),指輪(330),腕刺青(150),クロー(650),箒(430),

エルフ王Ex,人間,一般1,,,,,,
<img src="">,片手剣(2800),弓(1870),矢(2800),鎧(1560),指輪(1400),腕刺青(160),クロー(2800),銃(1870),魔弾(2800),

レッドアイ魔法師Ex,人間,一般1,,,,,,
<img src="">,ステッキ(300),笛(200),矢(300),マント(170),冠(150),ブローチ(180),魔弾(300),

レッドアイ幹部Ex,人間,一般1,,,,,,
<img src="">,ステッキ(450),鞭(300),CP回復(450),マント(250),冠(230),ブローチ(190),

レッドアイ元老Ex,人間,一般1,,,,,,
<img src="">,ステッキ(650),笛(430),矢(650),マント(360),冠(330),ブローチ(200),魔弾(650),

レッドアイ法術師Ex,人間,一般1,,,,,,
<img src="">,ステッキ(1200),杖(800),状態異常回復2(300),マント(670),冠(600),ブローチ(210),本(800),

レッドアイ元帥Ex,人間,一般1,,,,,,
<img src="">,ステッキ(2000),笛(1330),弾(2000),マント(1110),イヤリング(1000),ブローチ(220),

アイウィングEx,悪魔,一般1,,,,,,
<img src="">,笛(360),翼(240),状態異常回復1(360),兜・帽子(200),冠(180),帰還(140),水晶(240),

ドゥームスフィアEx,悪魔,一般1,,,,,,
<img src="">,笛(300),翼(200),状態異常回復1(300),兜・帽子(170),首(150),帰還(120),水晶(200),

ビホルダーEx,悪魔,一般1,,,,,,
<img src="">,投擲(650),翼(430),状態異常回復1(650),兜・帽子(360),冠(330),帰還(260),水晶(430),

アルゴスEx,悪魔,一般1,,,,,,
<img src="">,笛(800),翼(530),鍵(50),兜・帽子(440),首(400),帰還(320),水晶(530),

オーバーシアーEx,悪魔,一般1,,,,,,
<img src="">,投擲(2000),翼(1330),CP回復(2000),兜・帽子(1110),冠(1000),帰還(800),水晶(1330),

コボルトEx,悪魔,一般1,,,,,,
<img src="">,牙(410),スリング(270),弾(410),腰(230),爪(210),肩刺青(120),双剣(410),

グレムリンEx,悪魔,一般1,,,,,,
<img src="">,牙(380),スリング(250),弾(380),腰(210),爪(190),肩刺青(130),双剣(380),

ゴブリンEx,悪魔,一般1,,,,,,
<img src="">,牙(360),スリング(240),弾(360),腰(200),爪(180),肩刺青(140),双剣(360),

ファミリアEx,悪魔,一般1,,,,,,
<img src="">,牙(300),スリング(200),弾(300),腰(170),爪(150),肩刺青(150),双剣(300),

インプEx,悪魔,一般1,,,,,,
<img src="">,牙(450),スリング(300),弾(450),腰(250),爪(230),肩刺青(160),双剣(450),

鷲戦士Ex,悪魔,一般1,,,,,,
<img src="">,片手剣(410),両手剣(270),盾(410),グローブ(230),手首(210),腕刺青(110),鎌(270),クロー(410),

鷲闘士Ex,悪魔,一般1,,,,,,
<img src="">,片手剣(380),弓(250),盾(380),グローブ(210),手首(190),腕刺青(120),クロー(380),銃(250),

鷲狂戦士Ex,悪魔,一般1,,,,,,
<img src="">,片手剣(360),弓(240),矢(360),グローブ(200),手首(180),腕刺青(130),クロー(360),銃(240),魔弾(360),

鷲剣士Ex,悪魔,一般1,,,,,,
<img src="">,片手剣(450),両手剣(300),盾(450),グローブ(250),手首(230),腕刺青(140),鎌(300),クロー(450),

鷲王Ex,悪魔,一般1,,,,,,
<img src="">,片手剣(1200),弓(800),盾(1200),グローブ(670),手首(600),腕刺青(150),クロー(1200),銃(800),

リザードマンEx,悪魔,一般1,,,,,,
<img src="">,槍(410),両手剣(270),イベント(410),鎧(230),槍投擲機(210),肩刺青(90),鎌(270),箒(410),

リザードウォリアEx,悪魔,一般1,,,,,,
<img src="">,槍(380),両手剣(250),イベント(380),鎧(210),槍投擲機(190),肩刺青(100),鎌(250),箒(380),

キラーリザードEx,悪魔,一般1,,,,,,
<img src="">,槍(360),両手剣(240),イベント(360),鎧(200),槍投擲機(180),肩刺青(110),鎌(240),箒(360),

ナーガファイタEx,悪魔,一般1,,,,,,
<img src="">,槍(450),両手剣(300),イベント(450),鎧(250),槍投擲機(230),肩刺青(120),鎌(300),箒(450),

ナーガスフィアEx,悪魔,一般1,,,,,,
<img src="">,槍(1200),両手剣(800),イベント(1200),グローブ(670),槍投擲機(600),肩刺青(130),鎌(800),箒(1200),

リザードライダーEx,悪魔,一般1,,,,,,
<img src="">,スリング(380),槍(250),イベント(380),職業鎧(210),首(190),能力向上2(150),箒(250),

リザードチャージEx,悪魔,一般1,,,,,,
<img src="">,ステッキ(360),槍(240),イベント(360),職業鎧(200),首(180),能力向上2(140),箒(240),

リザードトルーパEx,悪魔,一般1,,,,,,
<img src="">,ステッキ(300),弓(200),矢(300),職業鎧(170),首(150),能力向上2(120),銃(200),魔弾(300),

ナーガナイトEx,悪魔,一般1,,,,,,
<img src="">,ステッキ(650),弓(430),HP回復(650),職業鎧(360),首(330),能力向上2(260),銃(430),

ナーガランサーEx,悪魔,一般1,,,,,,
<img src="">,スリング(2000),弓(1330),矢(2000),職業鎧(1110),首(1000),能力向上2(800),銃(1330),魔弾(2000),

ラットマンEx,悪魔,一般1,,,,,,
<img src="">,投擲(410),笛(270),弾(410),足(230),指輪(210),帰還(160),

ワーラットEx,悪魔,一般1,,,,,,
<img src="">,投擲(380),ステッキ(250),矢(380),足(210),槍投擲機(190),帰還(150),魔弾(380),

ラティアンEx,悪魔,一般1,,,,,,
<img src="">,投擲(360),笛(240),弾(360),足(200),手首(180),帰還(140),

ラットシーフEx,悪魔,一般1,,,,,,
<img src="">,投擲(300),ステッキ(200),矢(300),足(170),槍投擲機(150),能力向上2(120),魔弾(300),

ラットキングEx,悪魔,一般1,,,,,,
<img src="">,投擲(1200),笛(800),弾(1200),足(670),冠(600),能力向上1(480),

ピエンドEx,悪魔,一般1,,,,,,
<img src="">,鞭(410),杖(270),状態異常回復1(410),腰(230),指輪(210),十字架(180),本(270),

レッサーデーモンEx,悪魔,一般1,,,,,,
<img src="">,鞭(380),牙(250),矢(380),マント(210),指輪(190),十字架(190),双剣(250),魔弾(380),

デーモンEx,悪魔,一般1,,,,,,
<img src="">,鞭(650),杖(430),CP回復(650),腰(360),指輪(330),十字架(200),本(430),

デビルEx,悪魔,一般1,,,,,,
<img src="">,鞭(800),牙(530),矢(800),マント(440),指輪(400),十字架(210),双剣(530),魔弾(800),

サタンEx,悪魔,一般1,,,,,,
<img src="">,鞭(2000),杖(1330),状態異常回復1(2000),腰(1110),指輪(1000),十字架(220),本(1330),

オーガEx,悪魔,一般1,,,,,,
<img src="">,鈍器(360),杖(240),イベント(360),鎧(200),イヤリング(180),能力向上1(140),本(240),

オーガソルジャーEx,悪魔,一般1,,,,,,
<img src="">,鈍器(300),スリング(200),弾(300),鎧(170),イヤリング(150),能力向上1(120),

オーガチーフEx,悪魔,一般1,,,,,,
<img src="">,鈍器(450),杖(300),状態異常回復1(450),鎧(250),イヤリング(230),能力向上1(180),本(300),

オーガオフィサーEx,悪魔,一般1,,,,,,
<img src="">,ステッキ(800),弓(530),HP回復(800),鎧(440),イヤリング(400),能力向上1(320),銃(530),

オーガゼネラルEx,悪魔,一般1,,,,,,
<img src="">,鈍器(2000),杖(1330),状態異常回復2(500),鎧(1110),イヤリング(1000),能力向上1(800),本(1330),

ゴートマンEx,悪魔,一般1,,,,,,
<img src="">,笛(410),鈍器(270),状態異常回復2(100),マント(230),冠(210),能力向上1(160),

ウェアーゴートEx,悪魔,一般1,,,,,,
<img src="">,鞭(360),翼(240),鍵(40),グローブ(200),指輪(180),宝石(140),水晶(240),

ホーンドEx,悪魔,一般1,,,,,,
<img src="">,ステッキ(450),翼(300),状態異常回復2(110),マント(250),手首(230),宝石(180),水晶(300),

ブレイマEx,悪魔,一般1,,,,,,
<img src="">,槍(800),片手剣(530),弾(800),職業鎧(440),爪(400),特殊1(320),クロー(530),箒(800),

バフォメットEx,悪魔,一般1,,,,,,
<img src="">,槍(2800),鞭(1870),CP回復(2800),足(1560),槍投擲機(1400),特殊1(1120),箒(2800),

ストーンオブザーEx,悪魔,一般1,,,,,,
<img src="">,none(650),弓(430),矢(650),足(360),冠(330),特殊1(260),銃(430),魔弾(650),

ストーントルドEx,悪魔,一般1,,,,,,
<img src="">,none(800),鈍器(530),盾(800),腰(440),手首(400),能力向上2(320),

ストーンラーバEx,悪魔,一般1,,,,,,
<img src="">,none(1200),杖(800),鍵(550),マント(670),イヤリング(600),宝石(480),本(800),

ストーンキーパーEx,悪魔,一般1,,,,,,
<img src="">,none(2000),片手剣(1330),鍵(600),足(1110),爪(1000),宝石(800),クロー(1330),

赤い悪魔Ex,悪魔,一般1,,,,,,
<img src="">,none(2800),両手剣(1870),鍵(700),職業鎧(1560),首(1400),能力向上1(1120),鎌(1870),

淡水亀Ex,動物,一般1,,,,,,
<img src="">,ステッキ(410),杖(270),盾(410),鎧(230),冠(210),能力向上2(160),本(270),

ヒュージタートルEx,動物,一般1,,,,,,
<img src="">,ステッキ(380),杖(250),状態異常回復2(100),鎧(210),冠(190),能力向上2(150),本(250),

ビッグシェルEx,動物,一般1,,,,,,
<img src="">,ステッキ(360),杖(240),盾(360),鎧(200),冠(180),能力向上2(140),本(240),

トライアングルEx,動物,一般1,,,,,,
<img src="">,ステッキ(450),杖(300),CP回復(450),鎧(250),冠(230),能力向上2(180),本(300),

タートルドラゴンEx,動物,一般1,,,,,,
<img src="">,ステッキ(1200),杖(800),盾(1200),鎧(670),冠(600),能力向上2(480),本(800),

スパイダーEx,動物,一般1,,,,,,
<img src="">,片手剣(410),投擲(270),矢(410),グローブ(230),首(210),帰還(160),クロー(410),魔弾(410),

フェイズスパイダEx,動物,一般1,,,,,,
<img src="">,片手剣(380),投擲(250),矢(380),グローブ(210),首(190),帰還(150),クロー(380),魔弾(380),

ソードスパイダーEx,動物,一般1,,,,,,
<img src="">,片手剣(360),槍(240),矢(360),グローブ(200),首(180),能力向上1(140),クロー(360),箒(240),魔弾(360),

ウィーブウィドウEx,動物,一般1,,,,,,
<img src="">,片手剣(450),槍(300),矢(450),グローブ(250),首(230),帰還(180),クロー(450),箒(300),魔弾(450),

アラクノーイドEx,動物,一般1,,,,,,
<img src="">,片手剣(1200),投擲(800),矢(1200),グローブ(670),首(600),宝石(480),クロー(1200),魔弾(1200),

スコーピオンEx,動物,一般1,,,,,,
<img src="">,弓(410),槍(270),盾(410),兜・帽子(230),イヤリング(210),特殊1(160),箒(270),銃(410),

ポイズンテールEx,動物,一般1,,,,,,
<img src="">,弓(380),槍(250),矢(380),兜・帽子(210),手首(190),特殊1(150),箒(250),銃(380),魔弾(380),

デスピンサーEx,動物,一般1,,,,,,
<img src="">,弓(360),槍(240),盾(360),兜・帽子(200),イヤリング(180),特殊1(140),箒(240),銃(360),

食人スコーピオンEx,動物,一般1,,,,,,
<img src="">,弓(650),槍(430),矢(650),兜・帽子(360),イヤリング(330),特殊1(260),箒(430),銃(650),魔弾(650),

スノースコルピオEx,動物,一般1,,,,,,
<img src="">,弓(2000),槍(1330),盾(2000),兜・帽子(1110),手首(1000),特殊1(800),箒(1330),銃(2000),

飛海月Ex,動物,一般1,,,,,,
<img src="">,鞭(410),スリング(270),弾(410),腰(230),手首(210),帰還(160),

エアスライムEx,動物,一般1,,,,,,
<img src="">,鞭(380),スリング(250),弾(380),腰(210),イヤリング(190),特殊1(150),

アクアスライムEx,動物,一般1,,,,,,
<img src="">,鞭(360),スリング(240),弾(360),腰(200),手首(180),帰還(140),

水晶烏賊Ex,動物,一般1,,,,,,
<img src="">,鞭(450),スリング(300),弾(450),腰(250),手首(230),能力向上2(180),

クラーケンEx,動物,一般1,,,,,,
<img src="">,鞭(1200),スリング(800),弾(1200),腰(670),手首(600),帰還(480),

ワームEx,動物,一般1,,,,,,
<img src="">,鈍器(410),スリング(270),イベント(410),マント(230),冠(210),帰還(160),

リーチEx,動物,一般1,,,,,,
<img src="">,鈍器(380),片手剣(250),イベント(380),マント(210),冠(190),帰還(150),クロー(250),

マゴットEx,動物,一般1,,,,,,
<img src="">,鈍器(360),スリング(240),イベント(360),マント(200),冠(180),帰還(140),

クローラーEx,動物,一般1,,,,,,
<img src="">,鈍器(300),片手剣(200),イベント(300),マント(170),冠(150),帰還(120),クロー(200),

クリーパーEx,動物,一般1,,,,,,
<img src="">,鈍器(450),スリング(300),イベント(450),マント(250),冠(230),帰還(180),

クラブシェルEx,動物,一般1,,,,,,
<img src="">,投擲(410),両手剣(270),盾(410),足(230),爪(210),帰還(160),鎌(270),

ビッグクラブEx,動物,一般1,,,,,,
<img src="">,投擲(380),両手剣(250),状態異常回復1(380),足(210),指輪(190),能力向上2(150),鎌(250),

サイドウォーカーEx,動物,一般1,,,,,,
<img src="">,投擲(360),両手剣(240),盾(360),足(200),爪(180),宝石(140),鎌(240),

キングクラブEx,動物,一般1,,,,,,
<img src="">,投擲(450),両手剣(300),状態異常回復1(450),足(250),指輪(230),帰還(180),鎌(300),

キャンサーEx,動物,一般1,,,,,,
<img src="">,投擲(1200),両手剣(800),状態異常回復1(1200),腰(670),爪(600),宝石(480),鎌(800),

蟲の群れEx,動物,一般1,,,,,,
<img src="">,笛(410),翼(270),イベント(410),グローブ(230),イヤリング(210),帰還(160),水晶(270),

鋏昆虫の群れEx,動物,一般1,,,,,,
<img src="">,笛(380),翼(250),イベント(380),腰(210),首(190),帰還(150),水晶(250),

殺人蚊の群れEx,動物,一般1,,,,,,
<img src="">,笛(360),翼(240),イベント(360),足(200),イヤリング(180),帰還(140),水晶(240),

イナゴの群れEx,動物,一般1,,,,,,
<img src="">,笛(450),翼(300),イベント(450),兜・帽子(250),首(230),帰還(180),水晶(300),

ディザースターEx,動物,一般1,,,,,,
<img src="">,笛(1200),翼(800),イベント(1200),マント(670),イヤリング(600),帰還(480),水晶(800),

野良犬Ex,動物,一般1,,,,,,
<img src="">,牙(410),笛(270),鍵(20),職業鎧(230),槍投擲機(210),特殊1(160),双剣(410),

ウルフEx,動物,一般1,,,,,,
<img src="">,牙(360),弓(240),状態異常回復1(360),マント(200),槍投擲機(180),特殊1(140),双剣(360),銃(240),

レッドアイ警備犬Ex,動物,一般1,,,,,,
<img src="">,牙(450),鞭(300),鍵(60),職業鎧(250),槍投擲機(230),特殊1(180),双剣(450),

ダイアーウルフEx,動物,一般1,,,,,,
<img src="">,牙(650),鈍器(430),CP回復(650),足(360),槍投擲機(330),特殊1(260),双剣(650),

ヘルハウンドEx,動物,一般1,,,,,,
<img src="">,牙(2000),両手剣(1330),鍵(130),職業鎧(1110),槍投擲機(1000),特殊1(800),鎌(1330),双剣(2000),

大型モグラEx,動物,一般1,,,,,,
<img src="">,両手剣(360),ステッキ(240),弾(360),職業鎧(200),指輪(180),能力向上1(140),鎌(360),

巨大モグラEx,動物,一般1,,,,,,
<img src="">,鞭(300),杖(200),状態異常回復2(80),グローブ(170),指輪(150),能力向上1(120),本(200),

ディガーEx,動物,一般1,,,,,,
<img src="">,弓(450),スリング(300),弾(450),職業鎧(250),指輪(230),能力向上1(180),銃(450),

マインスィーパEx,動物,一般1,,,,,,
<img src="">,鞭(650),杖(430),弾(650),グローブ(360),指輪(330),能力向上1(260),本(430),

ロードブローカーEx,動物,一般1,,,,,,
<img src="">,笛(1200),ステッキ(800),弾(1200),職業鎧(670),指輪(600),能力向上1(480),

ブラックベアーEx,動物,一般1,,,,,,
<img src="">,牙(360),鞭(240),状態異常回復1(360),グローブ(200),爪(180),宝石(140),双剣(360),

ブラウンベアーEx,動物,一般1,,,,,,
<img src="">,牙(300),笛(200),HP回復(300),足(170),爪(150),宝石(120),双剣(300),

北極熊Ex,動物,一般1,,,,,,
<img src="">,両手剣(450),鞭(300),状態異常回復2(110),鎧(250),イヤリング(230),宝石(180),鎌(450),

キングベアーEx,動物,一般1,,,,,,
<img src="">,翼(1200),笛(800),鍵(200),兜・帽子(670),爪(600),宝石(480),水晶(1200),

弓張月熊Ex,動物,一般1,,,,,,
<img src="">,牙(2800),鈍器(1870),HP回復(2800),マント(1560),爪(1400),宝石(1120),双剣(2800),

ファイアブロアーEx,神獣,一般1,,,,,,
<img src="">,スリング(410),牙(270),弾(410),グローブ(230),手首(210),能力向上2(160),双剣(410),

フーフーEx,神獣,一般1,,,,,,
<img src="">,スリング(380),杖(250),弾(380),グローブ(210),手首(190),能力向上2(150),本(250),

ブレイジャーEx,神獣,一般1,,,,,,
<img src="">,スリング(360),牙(240),弾(360),グローブ(200),手首(180),能力向上2(140),双剣(240),

炎鬼Ex,神獣,一般1,,,,,,
<img src="">,スリング(450),杖(300),弾(450),グローブ(250),手首(230),能力向上2(180),本(300),

火炎悪魔Ex,神獣,一般1,,,,,,
<img src="">,スリング(1200),牙(800),弾(1200),グローブ(670),手首(600),能力向上2(480),双剣(800),

オクトパストンEx,神獣,一般1,,,,,,
<img src="">,投擲(410),牙(270),イベント(410),マント(230),首(210),肩刺青(170),双剣(270),

凍破Ex,神獣,一般1,,,,,,
<img src="">,投擲(380),牙(250),イベント(380),マント(210),首(190),肩刺青(180),双剣(250),

キャストアイEx,神獣,一般1,,,,,,
<img src="">,投擲(360),牙(240),イベント(360),マント(200),首(180),肩刺青(190),双剣(240),

スノーツリーEx,神獣,一般1,,,,,,
<img src="">,投擲(450),牙(300),イベント(450),マント(250),首(230),肩刺青(200),双剣(300),

サーリビラエEx,神獣,一般1,,,,,,
<img src="">,投擲(1200),牙(800),イベント(1200),マント(670),首(600),肩刺青(210),双剣(800),

ガーゴイルEx,神獣,一般1,,,,,,
<img src="">,鞭(410),翼(270),鍵(10),兜・帽子(230),爪(210),能力向上1(160),水晶(270),

マーブルガゴイルEx,神獣,一般1,,,,,,
<img src="">,鞭(300),翼(200),鍵(10),兜・帽子(170),爪(150),能力向上1(120),水晶(200),

エボニーガゴイルEx,神獣,一般1,,,,,,
<img src="">,鞭(450),翼(300),鍵(20),兜・帽子(250),爪(230),能力向上1(180),水晶(300),

オニキスガゴイルEx,神獣,一般1,,,,,,
<img src="">,鞭(650),翼(430),鍵(40),兜・帽子(360),爪(330),能力向上1(260),水晶(430),

オデロンガゴイルEx,神獣,一般1,,,,,,
<img src="">,鞭(2000),投擲(1330),鍵(60),兜・帽子(1110),爪(1000),能力向上1(800),

ゴーレムEx,神獣,一般1,,,,,,
<img src="">,両手剣(380),杖(250),状態異常回復2(100),足(210),爪(190),腕刺青(130),鎌(380),本(250),

クレイゴーレムEx,神獣,一般1,,,,,,
<img src="">,両手剣(360),杖(240),状態異常回復2(90),足(200),槍投擲機(180),腕刺青(140),鎌(360),本(240),

ロックゴーレムEx,神獣,一般1,,,,,,
<img src="">,両手剣(300),ステッキ(200),状態異常回復2(80),足(170),槍投擲機(150),腕刺青(150),鎌(300),

メタルゴーレムEx,神獣,一般1,,,,,,
<img src="">,両手剣(800),スリング(530),状態異常回復2(200),足(440),槍投擲機(400),腕刺青(160),鎌(800),

ダイヤゴーレムEx,神獣,一般1,,,,,,
<img src="">,両手剣(1200),鈍器(800),状態異常回復2(300),足(670),冠(600),腕刺青(170),鎌(1200),

パンEx,神獣,一般1,,,,,,
<img src="">,笛(410),槍(270),状態異常回復1(410),職業鎧(230),槍投擲機(210),宝石(160),箒(270),

サティロスEx,神獣,一般1,,,,,,
<img src="">,笛(300),槍(200),状態異常回復1(300),職業鎧(170),槍投擲機(150),宝石(120),箒(200),

ケンタウロスEx,神獣,一般1,,,,,,
<img src="">,笛(450),槍(300),状態異常回復1(450),職業鎧(250),槍投擲機(230),宝石(180),箒(300),

ケンタウロス騎士Ex,神獣,一般1,,,,,,
<img src="">,笛(650),槍(430),状態異常回復1(650),職業鎧(360),槍投擲機(330),宝石(260),箒(430),

ダークエルフ王Ex,神獣,一般1,,,,,,
<img src="">,笛(2000),槍(1330),状態異常回復1(2000),職業鎧(1110),槍投擲機(1000),宝石(800),箒(1330),

ニックスEx,神獣,一般1,,,,,,
<img src="">,鈍器(380),片手剣(250),鍵(30),鎧(210),イヤリング(190),肩刺青(110),クロー(250),

メロウEx,神獣,一般1,,,,,,
<img src="">,鈍器(360),片手剣(240),イベント(360),鎧(200),イヤリング(180),肩刺青(120),クロー(240),

マーマンEx,神獣,一般1,,,,,,
<img src="">,鈍器(300),片手剣(200),イベント(300),鎧(170),イヤリング(150),肩刺青(130),クロー(200),

マーマンファイタEx,神獣,一般1,,,,,,
<img src="">,鈍器(650),片手剣(430),イベント(650),鎧(360),イヤリング(330),肩刺青(140),クロー(430),

トリトンEx,神獣,一般1,,,,,,
<img src="">,鈍器(2000),片手剣(1330),鍵(210),鎧(1110),イヤリング(1000),肩刺青(150),クロー(1330),

トランクマンEx,神獣,一般1,,,,,,
<img src="">,杖(360),鞭(240),イベント(360),腰(200),指輪(180),能力向上1(140),本(360),

ティンバーマンEx,神獣,一般1,,,,,,
<img src="">,杖(300),片手剣(200),HP回復(300),グローブ(170),首(150),能力向上1(120),クロー(200),本(300),

トレントEx,神獣,一般1,,,,,,
<img src="">,杖(300),両手剣(200),CP回復(300),腰(170),冠(150),能力向上1(120),鎌(200),本(300),

エンティングEx,神獣,一般1,,,,,,
<img src="">,杖(450),鈍器(300),HP回復(450),腰(250),イヤリング(230),能力向上1(180),本(450),

エントEx,神獣,一般1,,,,,,
<img src="">,杖(1200),槍(800),CP回復(1200),腰(670),イヤリング(600),能力向上1(480),本(1200),箒(800),

トーチリザードEx,神獣,一般1,,,,,,
<img src="">,弓(410),ステッキ(270),矢(410),足(230),冠(210),能力向上2(160),銃(410),魔弾(410),

ファイアドレイクEx,神獣,一般1,,,,,,
<img src="">,弓(380),ステッキ(250),矢(380),兜・帽子(210),冠(190),能力向上2(150),銃(380),魔弾(380),

サラマンダEx,神獣,一般1,,,,,,
<img src="">,弓(450),ステッキ(300),矢(450),足(250),冠(230),能力向上2(180),銃(450),魔弾(450),

イフリィトEx,神獣,一般1,,,,,,
<img src="">,弓(650),ステッキ(430),矢(650),マント(360),首(330),能力向上2(260),銃(650),魔弾(650),

スルタンEx,神獣,一般1,,,,,,
<img src="">,弓(2000),ステッキ(1330),矢(2000),足(1110),首(1000),能力向上2(800),銃(2000),魔弾(2000),

ディムジェスターEx,神獣,一般1,,,,,,
<img src="">,笛(380),翼(250),盾(380),兜・帽子(210),指輪(190),特殊1(150),水晶(250),

リプリートマーキEx,神獣,一般1,,,,,,
<img src="">,投擲(300),弓(200),盾(300),マント(170),指輪(150),特殊1(120),銃(200),

シャドウスEx,神獣,一般1,,,,,,
<img src="">,両手剣(650),スリング(430),盾(650),グローブ(360),手首(330),特殊1(260),鎌(650),

ダークファイアEx,神獣,一般1,,,,,,
<img src="">,槍(1200),翼(800),HP回復(1200),職業鎧(670),指輪(600),特殊1(480),箒(1200),水晶(800),

ビビッドブラックEx,神獣,一般1,,,,,,
<img src="">,スリング(2800),翼(1870),弾(2800),兜・帽子(1560),イヤリング(1400),特殊1(1120),水晶(1870),

グリムジョーカーEx,神獣,一般1,,,,,,
<img src="">,槍(410),鞭(270),盾(410),鎧(230),指輪(210),特殊1(160),箒(410),

ボイドラスターEx,神獣,一般1,,,,,,
<img src="">,笛(360),ステッキ(240),盾(360),マント(200),指輪(180),特殊1(140),

ウィルオウィスプEx,神獣,一般1,,,,,,
<img src="">,投擲(450),弓(300),盾(450),腰(250),指輪(230),特殊1(180),銃(300),

ホワイトシャドーEx,神獣,一般1,,,,,,
<img src="">,片手剣(650),両手剣(430),盾(650),鎧(360),手首(330),特殊1(260),鎌(430),クロー(650),

ペールライトEx,神獣,一般1,,,,,,
<img src="">,笛(2800),ステッキ(1870),盾(2800),腰(1560),手首(1400),帰還(1120),

斧骸骨戦士Zin,アンデット,一般1,,,,,,
<img src="">,両手剣(1210),鈍器(810),矢(1210),足(670),槍投擲機(610),帰還(480),鎌(1210),魔弾(1210),

攻撃骸骨戦士Zin,アンデット,一般1,,,,,,
<img src="">,両手剣(1380),ステッキ(920),盾(1380),足(770),槍投擲機(690),帰還(550),鎌(1380),

骸骨狂戦士Zin,アンデット,一般1,,,,,,
<img src="">,両手剣(1560),鈍器(1040),矢(1560),足(870),槍投擲機(780),帰還(620),鎌(1560),魔弾(1560),

死の斧Zin,アンデット,一般1,,,,,,
<img src="">,両手剣(650),ステッキ(430),盾(650),足(360),槍投擲機(330),帰還(260),鎌(650),

地獄の斧Zin,アンデット,一般1,,,,,,
<img src="">,両手剣(1000),鈍器(670),盾(1000),足(560),槍投擲機(500),帰還(400),鎌(1000),

両刀骸骨戦士Zin,アンデット,一般1,,,,,,
<img src="">,片手剣(1210),弓(810),矢(1210),兜・帽子(670),槍投擲機(610),帰還(480),クロー(1210),銃(810),魔弾(1210),

防御骸骨戦士Zin,アンデット,一般1,,,,,,
<img src="">,片手剣(1380),槍(920),弾(1380),兜・帽子(770),槍投擲機(690),帰還(550),クロー(1380),箒(920),

骸骨剣士Zin,アンデット,一般1,,,,,,
<img src="">,片手剣(1560),弓(1040),矢(1560),兜・帽子(870),槍投擲機(780),帰還(620),クロー(1560),銃(1040),魔弾(1560),

死の双剣士Zin,アンデット,一般1,,,,,,
<img src="">,片手剣(650),槍(430),鍵(10),兜・帽子(360),槍投擲機(330),帰還(260),クロー(650),箒(430),

地獄の双剣Zin,アンデット,一般1,,,,,,
<img src="">,片手剣(1000),弓(670),鍵(40),兜・帽子(560),槍投擲機(500),帰還(400),クロー(1000),銃(670),

大型骸骨Zin,アンデット,一般1,,,,,,
<img src="">,鈍器(1210),両手剣(810),弾(1210),職業鎧(670),冠(610),能力向上1(480),鎌(810),

巨人骸骨Zin,アンデット,一般1,,,,,,
<img src="">,鈍器(1380),牙(920),矢(1380),職業鎧(770),指輪(690),能力向上1(550),双剣(920),魔弾(1380),

骸骨騎士Zin,アンデット,一般1,,,,,,
<img src="">,鈍器(1560),スリング(1040),矢(1560),職業鎧(870),爪(780),能力向上1(620),魔弾(1560),

デスナイトZin,アンデット,一般1,,,,,,
<img src="">,鈍器(650),牙(430),弾(650),鎧(360),爪(330),能力向上1(260),双剣(430),

地獄の騎士Zin,アンデット,一般1,,,,,,
<img src="">,鈍器(1000),ステッキ(670),矢(1000),鎧(560),爪(500),能力向上1(400),魔弾(1000),

リビングデッドZin,アンデット,一般1,,,,,,
<img src="">,投擲(1210),牙(810),イベント(1210),腰(670),爪(610),帰還(480),双剣(810),

グールZin,アンデット,一般1,,,,,,
<img src="">,投擲(1380),スリング(920),イベント(1380),足(770),爪(690),帰還(550),

ゾンビZin,アンデット,一般1,,,,,,
<img src="">,投擲(1560),牙(1040),イベント(1560),兜・帽子(870),爪(780),帰還(620),双剣(1040),

スプクZin,アンデット,一般1,,,,,,
<img src="">,投擲(650),スリング(430),状態異常回復1(650),腰(360),爪(330),帰還(260),

デスピンサーZin,アンデット,一般1,,,,,,
<img src="">,投擲(1000),牙(670),状態異常回復1(1000),鎧(560),爪(500),帰還(400),双剣(670),

スリップワーカーZin,アンデット,一般1,,,,,,
<img src="">,スリング(1210),ステッキ(810),弾(1210),兜・帽子(670),首(610),ブローチ(120),

ルナティックZin,アンデット,一般1,,,,,,
<img src="">,スリング(1380),ステッキ(920),弾(1380),足(770),首(690),ブローチ(130),

プレーガーZin,アンデット,一般1,,,,,,
